gender,SeniorCitizen,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaymentMethod_Credit_card__automatic_,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check
1,0,0,0.3194444444444444,1,1,0.563527653213752,0.1952054004154166,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0.625,1,0,0.6278026905829598,0.43353911839372256,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,1.0,1,0,0.9641255605381166,0.9613316408954536,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,0,0.15277777777777776,1,1,0.3652217239661186,0.06800715439649203,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,0,0.2361111111111111,1,1,0.8176382660687594,0.18505077313639512,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1,1,0,0.6388888888888888,1,1,0.6178375685102143,0.4138472190168474,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0.1388888888888889,0,1,0.11160936721474843,0.032339026078929155,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,0,0.041666666666666664,1,1,0.563527653213752,0.02234018001384722,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0.375,1,0,0.34927752864972605,0.16647242095545814,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,1,0,0.041666666666666664,1,1,0.6273044344793224,0.02479806138933764,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.7638888888888888,1,1,0.6646736422521176,0.535327717516732,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0.2361111111111111,1,1,0.7573492775286499,0.18447957535195017,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,0.4861111111111111,1,0,0.016442451420029924,0.08400069236095085,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,1,0.06944444444444445,1,0,0.02142501245640263,0.009306485114239559,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,1,0,0.375,1,1,0.9177877428998505,0.3275790445418878,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,0,0.875,1,0,0.9048330842052815,0.8113258712208632,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,1.0,1,0,0.022919780767314407,0.17000923147934457,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,1,0,0.3055555555555555,1,1,0.7184853014449427,0.21830140780060006,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1,0,0,1.0,1,1,0.7159940209267565,0.7328236787445188,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0.16666666666666666,0,0,0.14698555057299453,0.049151857835218096,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1,0,1,0.41666666666666663,1,0,0.6342800199302442,0.29441495499653814,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0.4305555555555555,1,0,0.7937219730941705,0.35348488345257323,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0,0,0.1111111111111111,1,1,0.846537120079721,0.09560350796215093,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0.861111111111111,1,1,0.0737419033383159,0.178300253865682,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,0,0.5833333333333333,1,0,0.37120079720976584,0.2772847911377798,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.736111111111111,1,0,0.8684603886397609,0.6535252711747057,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
0,0,0,0.6805555555555555,1,1,0.33632286995515703,0.2959785368105239,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0.3472222222222222,1,0,0.37020428500249125,0.15999307639049157,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.05555555555555555,1,1,0.4185351270553065,0.02923494114931918,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0.041666666666666664,0,1,0.1131041355256602,0.009006462035541195,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,1,0.041666666666666664,1,1,0.3657199800697559,0.015676205861989385,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0.4305555555555555,1,1,0.6253114100647734,0.302532887145165,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0.4305555555555555,1,1,0.5495764823119084,0.23953957996768985,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0.1111111111111111,1,0,0.8216243148978576,0.09240133856450497,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0.3055555555555555,1,1,0.5112107623318386,0.16981306254327258,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0.9305555555555555,1,1,0.4185351270553065,0.45406185091160856,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,0,0.38888888888888884,1,0,0.07274539113104136,0.08259866143549505,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0.4861111111111111,1,0,0.5366218236173393,0.29422455573505657,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0.625,1,1,0.7065271549576483,0.4815774290330025,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0,0,0.027777777777777776,1,0,0.008968609865470878,0.0010962381721670899,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,1,0,0.29166666666666663,1,0,0.6791230692575985,0.2121451650126933,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0.5277777777777778,1,1,0.8629795714997509,0.462450957765982,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0.09722222222222221,1,1,0.7543597409068261,0.07875605815831987,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0.2222222222222222,1,0,0.018435475834578996,0.035616201246249715,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,1,0.18055555555555555,1,0,0.47832585949177886,0.09380913916455112,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0.41666666666666663,1,1,0.6636771300448431,0.3006519732287099,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,0,0.06944444444444445,1,1,0.5695067264573991,0.03817793676436649,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0.40277777777777773,1,0,0.07673143996013956,0.07774636510500808,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0.7777777777777777,1,1,0.8854010961634281,0.6940341564735749,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
0,0,0,0.9027777777777777,1,1,0.3662182361733931,0.4216882067851373,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0.013888888888888888,1,1,0.26806178375685097,0.0030579275328871443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.1111111111111111,1,1,0.6492277030393623,0.07630394645741981,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0.625,1,0,0.004484304932735467,0.09791137779829218,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,1,1,0.6527777777777778,1,1,0.6631788739412059,0.46148742210939303,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,0,0.4722222222222222,1,1,0.6133532635774789,0.31254327255942765,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
0,1,0,0.16666666666666666,1,1,0.726457399103139,0.12412877913685669,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0.8472222222222222,1,1,0.9536621823617338,0.820834294945765,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,0.2638888888888889,1,1,0.3044344793223718,0.10810062312485577,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,0,0.9583333333333333,1,1,0.9123069257598407,0.878773367182091,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,0.9305555555555555,0,1,0.4100647732934729,0.47139395338102924,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,1,0.9027777777777777,1,0,0.5386148480318885,0.5348546042003232,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1,0,0,0.611111111111111,1,1,0.7174887892376682,0.46667435956612047,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0,0,0.013888888888888888,0,0,0.11459890383657198,0.0012808677590583888,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0.25,1,1,0.42052815146985556,0.13126586660512346,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0.7777777777777777,1,1,0.6317887394120578,0.5210766212785599,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0.7222222222222222,1,1,0.7698056801195816,0.5849988460650819,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1,1,0,0.027777777777777776,1,1,0.30742401594419533,0.008342949457650586,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
